Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly,lof_anomaly,knn_distance
8950,CA-2018-150910,2018-12-22,2018-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,2018,12,6.840499469357856,1.6582687501898568,-1,1,0.02295359950628484
8966,CA-2018-106691,2018-11-06,2018-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2018,11,0.22154226994723591,-2.363138872284091,-1,1,0.12062798778861467
8980,CA-2016-150413,2016-10-19,2016-10-24,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,2016,10,0.5423242908253617,-2.1682448391232843,-1,1,0.05743204908587546
8982,CA-2017-110898,2017-03-06,2017-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,2017,3,0.8475835338643642,-1.9827818107633215,-1,1,0.03045037352342783
8983,CA-2017-110898,2017-03-06,2017-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,2017,3,0.5469646703818639,-2.1654255343359154,-1,1,0.054067221270275745
8991,US-2016-128587,2016-12-24,2016-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807.0,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,2016,12,8.49697619828239,2.664676246636727,-1,1,0.13115395373335836
8994,CA-2018-159100,2018-10-16,2018-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401.0,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,2018,10,7.5365015289385,2.081131129161637,-1,1,0.040053329161527707
9034,CA-2015-152268,2015-09-02,2015-09-07,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2015,9,7.4921918942845815,2.0542104077884624,-1,1,0.04304298997003553
9040,CA-2017-117121,2017-12-17,2017-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,2017,12,9.19955643376893,3.0915352561853453,-1,-1,0.7025802354865398
9052,CA-2015-141838,2015-03-26,2015-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2015,3,1.2119409739751128,-1.7614131354836373,-1,1,0.023487981307213746
9057,CA-2016-160227,2016-11-02,2016-11-04,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,2016,11,7.871434049650055,2.28462242714492,-1,1,0.045493833933065275
9146,CA-2016-126970,2016-09-20,2016-09-24,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Naperville,Illinois,60540.0,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.808,2016,9,1.0324724861635646,-1.87045084688378,-1,-1,0.025317807984289953
9149,US-2017-165505,2017-01-23,2017-01-27,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,10035.0,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.29,2017,1,7.355187325911608,1.9709720367021697,-1,1,0.024529664022426623
9164,CA-2016-164007,2016-06-08,2016-06-12,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,2016,6,0.8654184015003984,-1.9719460747860973,-1,1,0.038394808862644014
9166,CA-2017-100300,2017-06-24,2017-06-26,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,2017,6,8.406663784471162,2.60980611855419,-1,1,0.09289279214922175
9222,CA-2018-103212,2018-10-13,2018-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,2018,10,7.316229189434718,1.9473026666993696,-1,1,0.021879064428157236
9225,CA-2018-121160,2018-11-04,2018-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803.0,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2018,11,0.3421702577358506,-2.289850241618822,-1,1,0.12062798778861467
9226,CA-2018-121160,2018-11-04,2018-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803.0,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,2018,11,1.421661504957182,-1.6339955202200616,-1,1,0.022901764286684445
9248,CA-2018-130106,2018-05-22,2018-05-26,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,2018,5,1.0224509277025455,-1.876539535837351,-1,1,0.030681734652484915
9249,CA-2017-127761,2017-11-10,2017-11-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,2017,11,1.2919836816486494,-1.712782460731657,-1,1,0.021100172040086518
9271,US-2018-102183,2018-08-21,2018-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,2018,8,8.367660631638481,2.586109398455165,-1,1,0.091247606332308
9293,CA-2018-124114,2018-03-02,2018-03-02,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706.0,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,2018,3,-0.5869869847315546,-2.8543681716740292,-1,-1,0.8020983643485001
9305,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,2016,4,0.3893357261782807,-2.2611944324637436,-1,1,0.10047053036363451
9356,CA-2016-110324,2016-12-01,2016-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2016,12,1.2919836816486494,-1.712782460731657,-1,1,0.021100172040086518
9368,CA-2015-108147,2015-06-08,2015-06-13,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561.0,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,2015,6,7.424690202912305,2.013199141506437,-1,1,0.021811943891467678
9383,CA-2015-154158,2015-12-23,2015-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,2015,12,0.29565024210095786,-2.3181139000525737,-1,1,0.1200176734577999
9390,US-2018-127292,2018-01-19,2018-01-23,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,10035.0,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,2018,1,0.712949807856125,-2.064579755016506,-1,1,0.05646661166777123
9410,US-2018-110149,2018-12-10,2018-12-13,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,2018,12,1.1857069955190436,-1.7773518275997378,-1,1,0.02130696631293083
9413,CA-2016-164777,2016-01-27,2016-01-29,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,2016,1,7.9387737170770025,2.3255352543059264,-1,1,0.05866073551395523
9426,CA-2015-116246,2015-09-12,2015-09-17,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,2015,9,8.23887830952734,2.5078665278374563,-1,1,0.1287823221111406
9491,CA-2018-111738,2018-01-03,2018-01-07,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,2018,1,7.611976910810329,2.1269868835991383,-1,1,0.03544911440990095
9514,CA-2017-125220,2017-10-14,2017-10-19,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915.0,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,2017,10,7.408379040263531,2.0032891463469227,-1,1,0.020994610681841053
9546,CA-2015-166590,2015-10-29,2015-11-02,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2015,10,0.6830968447064438,-2.0827171941850584,-1,1,0.045417479690792795
9568,CA-2015-130428,2015-03-31,2015-03-31,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2015,3,1.3942625307690675,-1.6506420160846764,-1,1,0.02401487620387388
9616,CA-2015-128524,2015-11-11,2015-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2015,11,7.617555032583624,2.1303759221957645,-1,1,0.03430191395726734
9630,CA-2015-118192,2015-01-13,2015-01-18,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,2015,1,1.2348899069606576,-1.7474703026090068,-1,1,0.02294893298554479
9640,CA-2016-116638,2016-01-28,2016-01-31,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027.0,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,2016,1,8.365822244549031,2.584992469665351,-1,1,0.08940921924285838
9650,CA-2017-107104,2017-11-26,2017-11-30,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045.0,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,2017,11,8.133488792310414,2.443836168507933,-1,1,0.12713789146572552
9657,CA-2015-156160,2015-09-22,2015-09-29,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,2015,9,1.3822863397223517,-1.6579182598361475,-1,1,0.02130978658675109
9661,CA-2017-160717,2017-06-06,2017-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,2017,6,8.014311927492162,2.3714291807961314,-1,1,0.07695151714519444
9674,CA-2017-114867,2017-12-23,2017-12-28,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,2017,12,7.313200386890299,1.9454624901772763,-1,1,0.02443550122777971
9742,CA-2016-117086,2016-11-08,2016-11-12,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,10035.0,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,2016,11,8.390472836637002,2.5999691609982225,-1,1,0.09843020923823786
9753,US-2017-158680,2017-07-01,2017-07-02,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,2017,7,0.9146894505071812,-1.9420110010163492,-1,1,0.044660770827420815
9760,CA-2017-146913,2017-10-31,2017-11-05,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,2017,10,7.247023602905351,1.905256183423763,-1,1,0.02535256719555612
9775,CA-2015-169019,2015-07-26,2015-07-30,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,2015,7,7.685971284331633,2.171942837948753,-1,1,0.06841625174800914
