Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly
2861,CA-2018-138975,2018-05-19,2018-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,2018,5,7.395611105259206,1.9955318713558992,-1
2873,CA-2018-135167,2018-06-15,2018-06-20,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,2018,6,1.449269160281279,-1.6172222382340649,-1
2877,US-2017-167339,2017-01-21,2017-01-23,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037.0,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,2017,1,6.921153125664091,1.7072706123380466,-1
2879,CA-2017-152072,2017-01-15,2017-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2017,1,1.5390154481375546,-1.5626960651223691,-1
2898,US-2017-164630,2017-01-04,2017-01-09,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205.0,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,2017,1,6.86689995057298,1.6743086025709741,-1
2923,US-2016-141453,2016-11-30,2016-12-03,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,78745.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2016,11,1.3563504847468186,-1.6736758243212713,-1
2929,US-2018-120390,2018-10-19,2018-10-26,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217.0,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188,2018,10,7.3982892118798524,1.9971589793811668,-1
2942,CA-2018-155880,2018-03-25,2018-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,2018,3,7.330772117003535,1.9561383545602213,-1
2958,CA-2018-168900,2018-05-04,2018-05-09,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,45503.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,2018,5,0.8385453832493022,-1.9882730213394701,-1
2988,CA-2017-139269,2017-05-25,2017-05-30,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,2017,5,7.144920071658601,1.8432222547448238,-1
2998,CA-2015-138317,2015-06-21,2015-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984,2015,6,1.3822863397223517,-1.6579182598361475,-1
3012,CA-2018-134845,2018-04-17,2018-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027.0,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985,2018,4,7.843842755782229,2.2678590857104304,-1
3044,CA-2018-149559,2018-09-11,2018-09-12,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805.0,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,2018,9,7.627676806258636,2.136525497813699,-1
3045,CA-2016-135174,2016-04-30,2016-05-02,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373.0,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,2016,4,6.930465440008429,1.7129283935804644,-1
3056,US-2016-100377,2016-08-28,2016-09-01,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,2016,8,7.937360410346968,2.324676586953075,-1
3071,CA-2015-119375,2015-11-17,2015-11-22,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,2015,11,7.98423442681578,2.353155321811858,-1
3078,CA-2015-143903,2015-07-20,2015-07-24,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217.0,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372,2015,7,6.888951592578325,1.6877062781529004,-1
3084,CA-2015-100328,2015-01-28,2015-02-03,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.928,2015,1,1.3681303904922195,-1.6665188354891334,-1
3087,CA-2018-118773,2018-02-09,2018-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984,2018,2,1.3822863397223517,-1.6579182598361475,-1
3119,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,2016,6,7.024577853543396,1.7701072460426979,-1
3124,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.768,2016,6,1.3265443567141166,-1.6917848083887035,-1
3125,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2016,6,6.943724558101905,1.7209840913228724,-1
3146,CA-2018-131828,2018-02-11,2018-02-13,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,2018,2,6.8701946271642536,1.6763103132874164,-1
3151,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,2016,12,7.613502741517821,2.1279139159175013,-1
3152,CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,2016,12,7.495538610545367,2.056243735679233,-1
3172,US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2017,3,1.1531004739521795,-1.7971622162185108,-1
3184,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,2018,11,7.398259821077702,1.9971411227321152,-1
3189,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,2018,10,1.3217558399823195,-1.6946941152637058,-1
3194,CA-2015-165428,2015-09-01,2015-09-04,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,2015,9,1.294179072212085,-1.7114486312355406,-1
3198,CA-2016-149384,2016-07-10,2016-07-10,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366,2016,7,1.2137250957686143,-1.7603291760677267,-1
3214,CA-2017-132409,2017-05-26,2017-06-01,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,2017,5,0.4081282255276481,-2.2497768786328147,-1
3218,CA-2018-104640,2018-11-10,2018-11-16,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,2018,11,6.8364483034491625,1.6558074275110248,-1
3224,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2015,10,1.5415872455259259,-1.561133546237676,-1
3233,US-2018-156356,2018-04-16,2018-04-22,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,2018,4,1.06333047452347,-1.8517027955116114,-1
3235,CA-2017-138933,2017-04-24,2017-04-27,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,2017,4,1.3822863397223517,-1.6579182598361475,-1
3257,CA-2016-155453,2016-08-09,2016-08-14,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2016,8,1.52779392339359,-1.569513804500587,-1
3259,US-2017-161844,2017-12-09,2017-12-14,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064.0,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2017,12,1.0804483180404385,-1.84130269405672,-1
3260,US-2017-162103,2017-11-13,2017-11-17,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,60035.0,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2017,11,1.1429481024881614,-1.8033303818013346,-1
3270,CA-2015-115980,2015-07-15,2015-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,2015,7,1.0885619528146082,-1.836373181484903,-1
3274,CA-2018-133865,2018-05-08,2018-05-12,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032.0,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,2018,5,8.119681967140922,2.4354477063520354,-1
3281,CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,2015,4,8.334243437347686,2.5658064782527705,-1
3283,US-2015-117170,2015-09-17,2015-09-24,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,2015,9,1.5312601313700762,-1.5674078783315881,-1
3294,CA-2015-106264,2015-12-26,2015-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024.0,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2015,12,1.247032293786383,-1.7400930851010366,-1
3296,CA-2018-113418,2018-10-01,2018-10-03,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,2018,10,7.44125587150733,2.0232637640674267,-1
3299,CA-2018-136308,2018-11-16,2018-11-16,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122.0,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,2018,11,7.560067964943702,2.095449131609863,-1
3304,US-2015-159926,2015-11-18,2015-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.944,2015,11,0.6647477060382473,-2.0938653802033462,-1
3308,CA-2015-104738,2015-12-30,2016-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2015,12,0.8268035653726189,-1.9954068695406944,-1
3326,CA-2015-165309,2015-11-11,2015-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.234,2015,11,0.21026092548319605,-2.369992955677089,-1
3334,CA-2018-122595,2018-12-14,2018-12-20,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,2018,12,0.7090205297162355,-2.0669670236732633,-1
3357,US-2015-150434,2015-07-19,2015-07-24,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.81,2015,7,1.3376291891386096,-1.6850501176719135,-1
3359,CA-2017-139234,2017-05-06,2017-05-10,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.208,2017,5,1.165647690004268,-1.7895390410335754,-1
3371,CA-2017-134887,2017-03-25,2017-03-25,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071.0,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,2017,3,7.160418796832339,1.852638646130139,-1
3382,US-2018-162208,2018-08-27,2018-08-30,First Class,SP-20620,Stefania Perrino,Corporate,United States,Tampa,Florida,33614.0,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.896,2018,8,1.06333047452347,-1.8517027955116114,-1
3385,CA-2016-130659,2016-12-04,2016-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,2016,12,7.495403045349413,2.0561613718119456,-1
3392,CA-2015-166471,2015-08-09,2015-08-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,2015,8,6.995003961146,1.7521393588468563,-1
3416,CA-2017-116540,2017-09-02,2017-09-02,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,2017,9,0.5933268452777344,-2.137257773478159,-1
3427,CA-2016-153381,2016-09-24,2016-09-28,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001.0,Central,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1408.1,2016,9,7.249996556923266,1.907062428665834,-1
3441,CA-2016-144099,2016-11-29,2016-11-30,Same Day,PO-19195,Phillina Ober,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,2016,11,1.4595448228594834,-1.610979166013921,-1
3444,CA-2018-168858,2018-11-19,2018-11-23,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,2018,11,7.82594021571699,2.2569822347336013,-1
3448,CA-2018-102554,2018-06-11,2018-06-15,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830.0,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2018,6,1.324418957401803,-1.6930761140638786,-1
3452,CA-2015-168592,2015-09-08,2015-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2015,9,1.3912819026309295,-1.652452923808258,-1
3459,CA-2018-136448,2018-09-16,2018-09-18,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.444,2018,9,1.2366335865654843,-1.7464109142125042,-1
3481,CA-2017-131289,2017-12-08,2017-12-14,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,2017,12,7.2595832955232025,1.9128869388596577,-1
3485,CA-2015-124688,2015-08-27,2015-08-29,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153.0,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,2015,8,7.092523839419144,1.811388447489592,-1
3507,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.392,2015,6,1.2214197179296566,-1.7556542384184506,-1
3544,CA-2017-157511,2017-09-18,2017-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,2017,9,0.9828272556743993,-1.900613258015005,-1
3563,CA-2018-109757,2018-09-04,2018-09-09,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4.368,2018,9,1.474305238442604,-1.6020113413326962,-1
3566,CA-2017-130029,2017-07-03,2017-07-06,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.96,2017,7,1.3762440252663892,-1.6615893229173162,-1
3567,CA-2018-103877,2018-09-07,2018-09-14,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055.0,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,2018,9,7.363875477869246,1.976250602412002,-1
3570,CA-2018-168109,2018-07-03,2018-07-03,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,2018,7,7.781222013665364,2.2298132845234755,-1
3571,CA-2018-168109,2018-07-03,2018-07-03,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,2018,7,7.431181184723866,2.0171427965185402,-1
