Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly,lof_anomaly
2761,CA-2015-129574,2015-05-26,2015-05-29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,2015,5,3.879499813722586,-0.1407135103956467,1,-1
2762,CA-2018-126536,2018-10-12,2018-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,2018,10,-0.01005033585350145,-2.5038450654528,-1,-1
2764,CA-2018-165757,2018-06-22,2018-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,2018,6,2.335245875233594,-1.0789390302446067,1,-1
2769,US-2016-122140,2016-04-02,2016-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2016,4,3.471717974477274,-0.3884650741606402,1,-1
2791,CA-2015-125514,2015-09-21,2015-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2015,9,3.2565568918358894,-0.5191881460473804,1,-1
2796,CA-2015-154599,2015-04-12,2015-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,2015,4,2.895248734975669,-0.7387042015657757,1,-1
2805,CA-2016-159380,2016-05-12,2016-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,2016,5,3.2457124788217606,-0.5257767677656408,1,-1
2832,CA-2015-148915,2015-11-01,2015-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206.0,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,2015,11,6.095644366017646,1.2057252603365514,1,-1
2834,CA-2018-134649,2018-01-26,2018-01-31,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244.0,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,2018,1,2.738902664584975,-0.8336936780453893,1,-1
2840,US-2016-104185,2016-09-03,2016-09-08,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,10009.0,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,120.33,2016,9,4.7902379684500715,0.41261373544680846,1,-1
2841,US-2015-125521,2015-03-14,2015-03-19,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320.0,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,2015,3,7.038713363487534,1.7786954036216551,-1,-1
2852,CA-2018-107342,2018-12-17,2018-12-22,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,2018,12,3.3379025312898416,-0.4697658632466592,1,-1
2853,CA-2017-136371,2017-03-19,2017-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572.0,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,2017,3,2.7067159780890733,-0.8532489920498859,1,-1
2865,US-2018-103828,2018-08-13,2018-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,83.79,2018,8,4.428313668625195,0.19272333666859875,1,-1
2914,CA-2015-113929,2015-06-16,2015-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552,2015,6,3.6776162618352255,-0.26336969776066493,1,-1
2933,CA-2016-168564,2016-08-08,2016-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,2016,8,4.975242976608778,0.5250152101189097,1,-1
2934,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,2017,12,5.054920086206559,0.5734237624361452,1,-1
2939,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,2017,12,5.245443876940969,0.6891782236358956,1,-1
2940,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,2017,12,4.091139431273152,-0.012129936640085291,1,-1
2944,CA-2018-126242,2018-11-19,2018-11-24,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,2018,11,5.720344562955179,0.9777084529635165,1,-1
2962,CA-2018-143665,2018-04-26,2018-05-01,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,2018,4,3.670715483486265,-0.26756232838471294,1,-1
2964,CA-2018-137428,2018-12-16,2018-12-21,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2018,12,4.576606088863338,0.282819744778607,1,-1
2977,CA-2018-139773,2018-12-04,2018-12-04,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,2018,12,5.2393738309140865,0.6854903119866943,1,-1
2987,CA-2017-139269,2017-05-25,2017-05-30,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2017,5,2.963209081848431,-0.697414274964583,1,-1
2989,CA-2017-139010,2017-02-21,2017-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,2017,2,2.5641798306825083,-0.9398481242681559,1,-1
2992,CA-2017-139010,2017-02-21,2017-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032.0,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,2017,2,3.441955374134323,-0.4065476125844338,1,-1
3011,CA-2018-134845,2018-04-17,2018-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027.0,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03,2018,4,2.4874035299865875,-0.9864942637644832,1,-1
3032,CA-2016-168480,2016-09-21,2016-09-27,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146.0,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,2016,9,3.2577118486533987,-0.5184864415326611,1,-1
3075,CA-2016-126137,2016-10-03,2016-10-08,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032.0,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2016,10,4.793026398280521,0.4143078713411909,1,-1
3079,CA-2015-104780,2015-05-21,2015-05-25,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037.0,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31.84,2015,5,3.460723360976182,-0.3951449515502965,1,-1
3088,CA-2018-118773,2018-02-09,2018-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.992,2018,2,2.5643337834193223,-0.9397545888832498,1,-1
3096,CA-2016-114468,2016-08-23,2016-08-23,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440.0,Central,OFF-FA-10003021,Office Supplies,Fasteners,Staples,12.032,2016,8,2.487569767207484,-0.9863932648295889,1,-1
3104,CA-2017-124562,2017-12-08,2017-12-12,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,2017,12,2.561636182646674,-0.9413935407577967,1,-1
3105,US-2018-140074,2018-03-23,2018-03-29,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,25.68,2018,3,3.2457124788217606,-0.5257767677656408,1,-1
3107,CA-2018-127460,2018-07-10,2018-07-14,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.464,2018,7,5.698649322544453,0.9645273124106107,1,-1
3155,CA-2018-150497,2018-07-20,2018-07-24,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2018,7,6.601202944446615,1.512881970925703,1,-1
3158,CA-2016-139584,2016-08-24,2016-08-28,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009.0,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2016,8,3.258096538021482,-0.5182527200096947,1,-1
3162,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2015,9,2.7447035187502458,-0.8301693163590564,1,-1
3167,CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,2015,9,2.962692419475791,-0.6977281778862948,1,-1
3180,CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,2018,12,4.072098953274781,-0.023698152153703498,1,-1
3193,CA-2018-158953,2018-06-04,2018-06-08,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,77489.0,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,2018,6,1.851599469584072,-1.3727828010480045,1,-1
3205,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2015,11,3.6858749450936377,-0.25835205966354385,1,-1
3208,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,2015,11,3.6848714327163976,-0.2589617527317268,1,-1
3220,US-2016-137008,2016-10-02,2016-10-08,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,2016,10,4.552296696381023,0.26805035236815355,1,-1
3227,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2015,10,2.731766727719526,-0.8380291813640639,1,-1
3234,US-2018-156356,2018-04-16,2018-04-22,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095.0,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2018,4,3.482593019866149,-0.38185784146460955,1,-1
3252,CA-2018-119389,2018-04-17,2018-04-19,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,2018,4,4.0995310889094005,-0.007031508750778954,1,-1
3256,CA-2017-155474,2017-07-08,2017-07-14,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,2017,7,2.959897820544775,-0.6994260618738127,1,-1
3263,CA-2015-140662,2015-11-17,2015-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,2015,11,6.598440906403242,1.5112038696014989,1,-1
3265,CA-2017-122518,2017-03-04,2017-03-08,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,2017,3,2.3105532626432224,-1.0939412515157398,1,-1
3267,US-2015-126571,2015-10-11,2015-10-15,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,2015,10,5.305451855448636,0.7256366165382511,1,-1
3271,CA-2015-115980,2015-07-15,2015-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,2015,7,1.8779371654691073,-1.3567810944649932,1,-1
3293,CA-2015-106264,2015-12-26,2015-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024.0,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,2015,12,2.477378383367209,-0.9925851327362871,1,-1
3303,US-2015-159926,2015-11-18,2015-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,2015,11,4.0995310889094005,-0.007031508750778954,1,-1
3305,CA-2015-104738,2015-12-30,2016-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.984,2015,12,2.56371783021229,-0.940128816854095,1,-1
3330,CA-2015-165309,2015-11-11,2015-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2015,11,5.0004502690378905,0.5403301298052602,1,-1
3360,CA-2017-139234,2017-05-06,2017-05-10,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2017,5,3.2648429604203364,-0.5141538697464543,1,-1
3372,CA-2018-123778,2018-09-23,2018-09-30,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,2018,9,3.2513042920875384,-0.5223794107782815,1,-1
3373,CA-2018-123778,2018-09-23,2018-09-30,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2018,9,5.081155886911374,0.5893635616760384,1,-1
3379,CA-2018-142867,2018-03-17,2018-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,2018,3,2.622927947685375,-0.9041551716770203,1,-1
3395,US-2018-131583,2018-06-10,2018-06-10,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,2018,6,3.6896791342845003,-0.2560407899350086,1,-1
3396,US-2018-148362,2018-07-01,2018-07-08,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,2018,7,6.095644366017646,1.2057252603365514,1,-1
3402,CA-2015-102274,2015-11-21,2015-11-26,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,5.46,2015,11,1.6974487897568136,-1.466438448031502,1,-1
3404,CA-2018-168739,2018-05-29,2018-06-05,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095.0,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,2018,5,4.180889163622287,0.042398329204562275,1,-1
3433,CA-2018-148264,2018-12-08,2018-12-09,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301.0,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,60.12,2018,12,4.0963425648847736,-0.008968725510273647,1,-1
3435,CA-2018-131212,2018-12-05,2018-12-09,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006.0,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,14.976,2018,12,2.7064489197352364,-0.8534112457807094,1,-1
3436,US-2016-100531,2016-09-27,2016-09-29,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.08,2016,9,2.71336936257981,-0.8492066678135726,1,-1
3451,CA-2015-168592,2015-09-08,2015-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,2015,9,2.706048198431537,-0.8536547076519129,1,-1
3454,CA-2016-153325,2016-03-01,2016-03-02,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,2016,3,4.07278038430626,-0.023284142535326697,1,-1
3470,CA-2016-100888,2016-04-06,2016-04-10,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,2016,4,3.8702005105743074,-0.14636338656760814,1,-1
